206,吴帆,15568144564,540122194001265172,Ⅲ类账户,2015-11-27,86620.35,汽车贷款,19145.69,2020-04-14,60,柜台,正常
207,程慧,18008331262,653125194301246034,Ⅰ类户,2015-07-04,48409.53,经营贷款,62362.10,2023-08-18,48,手机银行,还清
208,董倩,13395237059,640400198605089982,Ⅰ类户,2020-09-14,68001.92,汽车贷款,253033.71,2022-06-02,36,柜台,还清
209,马琳,13328421590,231226193606012092,Ⅱ类户,2021-02-14,67977.01,消费贷款,67374.79,2021-11-27,60,柜台,还清
210,苏强,15306999322,450332195006227948,Ⅲ类账户,2017-10-27,9829.13,经营贷款,167625.54,2023-12-30,24,柜台,逾期
211,饶洁,14558517483,34030019860420222X,Ⅲ类账户,2012-04-20,65455.43,汽车贷款,10881.73,2023-02-21,60,柜台,逾期
212,关玉珍,18296994668,350603193512140468,Ⅱ类户,2023-08-02,82885.97,房屋贷款,437237.13,2022-05-20,48,网上银行,正常
213,杨军,15810620774,210882194907231874,Ⅱ类户,2020-05-30,73615.15,房屋贷款,122893.00,2022-11-25,36,网上银行,还清
214,张强,13120502022,611002199109142087,Ⅰ类户,2015-03-24,57549.02,消费贷款,179532.42,2020-12-30,48,网上银行,逾期
215,管海燕,18175287142,622922198110201956,Ⅱ类户,2011-03-20,51610.99,汽车贷款,414646.29,2022-01-17,60,手机银行,正常
216,戴坤,15791060943,220281195611135629,Ⅰ类户,2015-02-16,2888.57,汽车贷款,404461.44,2023-12-20,48,网上银行,逾期
217,邹瑞,15267562229,130431199312141424,Ⅲ类账户,2019-12-14,7295.30,房屋贷款,193436.60,2024-02-02,24,网上银行,还清
218,朱倩,13648447029,360703197107014885,Ⅱ类户,2012-01-23,38650.82,汽车贷款,320057.42,2020-10-08,36,柜台,逾期
219,张欣,15862380195,220523199012272454,Ⅱ类户,2017-01-22,57782.24,经营贷款,409510.85,2023-08-07,60,网上银行,逾期
220,卢小红,13586215002,350900197806035968,Ⅱ类户,2021-01-20,42981.19,房屋贷款,434368.94,2020-12-25,48,柜台,正常
221,赵梅,18251536598,52030319561015856X,Ⅰ类户,2013-07-26,47172.78,经营贷款,86507.59,2020-04-24,60,网上银行,逾期
222,李红梅,15651663984,411327200511250117,Ⅲ类账户,2022-11-13,38498.65,消费贷款,484000.02,2021-03-13,48,网上银行,还清
223,李秀华,15984529358,530425193904140337,Ⅱ类户,2023-08-06,12708.44,个人贷款,171891.02,2023-04-17,12,柜台,逾期
224,赵婷婷,13696132551,35078319970724873X,Ⅲ类账户,2015-02-19,24793.07,汽车贷款,449242.06,2023-01-23,60,柜台,还清
225,陈淑兰,14785440514,130622200507262525,Ⅲ类账户,2012-12-10,16804.85,房屋贷款,58912.49,2022-01-14,12,手机银行,正常
226,胡洋,13413801620,230811198002198578,Ⅲ类账户,2013-01-22,87543.31,汽车贷款,316216.18,2023-12-13,36,网上银行,逾期
227,王莉,18803242357,430105198210053121,Ⅰ类户,2013-01-02,1344.27,经营贷款,5759.28,2022-08-20,24,手机银行,还清
228,刘燕,15548013791,23112119490821958X,Ⅰ类户,2022-05-29,47656.11,消费贷款,263034.68,2020-04-11,48,网上银行,逾期
229,冯洁,18058266567,140211198602158049,Ⅱ类户,2012-06-27,13013.84,个人贷款,123834.86,2022-11-19,36,手机银行,正常
230,徐雪梅,13484184861,210603193507293637,Ⅲ类账户,2013-06-07,8031.39,经营贷款,214108.90,2021-11-13,48,柜台,正常
231,王帅,13796587527,511521196001319716,Ⅲ类账户,2013-04-24,11730.50,个人贷款,182843.46,2021-10-14,36,柜台,还清
232,余东,13316061044,141002193603226446,Ⅰ类户,2017-10-10,99534.77,房屋贷款,195936.86,2020-09-14,48,网上银行,逾期
233,黄桂珍,15102376796,520422198403293206,Ⅲ类账户,2015-01-20,85287.83,留学贷款,288034.83,2023-01-22,48,手机银行,正常
234,曾帆,13359319351,620501195204119137,Ⅰ类户,2011-11-30,35690.22,经营贷款,268540.06,2021-01-09,24,柜台,逾期
235,孙秀珍,13221110202,610624198602266599,Ⅱ类户,2018-01-19,11984.76,留学贷款,88119.76,2023-06-27,12,柜台,正常
236,李丽华,15088941384,513223197012206939,Ⅰ类户,2018-10-27,50280.84,房屋贷款,436381.79,2020-06-16,36,柜台,正常
237,韩畅,14725426208,220601198203290391,Ⅱ类户,2011-06-16,78194.93,消费贷款,113546.04,2020-03-11,36,网上银行,正常
238,李波,18654777802,370785194001019736,Ⅱ类户,2020-02-29,39422.22,个人贷款,66285.58,2024-01-19,36,柜台,正常
239,费林,14540213185,361024200011014783,Ⅰ类户,2016-02-16,81958.24,留学贷款,37133.98,2020-08-16,24,柜台,正常
240,柳建华,13709444718,321302195511296593,Ⅰ类户,2013-03-13,26329.34,个人贷款,85869.03,2022-02-24,48,柜台,逾期
241,杨桂香,13907863935,330100193701130701,Ⅰ类户,2013-09-26,76774.82,消费贷款,47367.57,2021-10-10,24,柜台,还清
242,吴阳,15508750257,532927199110108924,Ⅱ类户,2013-06-18,64319.08,汽车贷款,50443.36,2022-01-01,60,手机银行,逾期
243,朱瑜,14749958256,650109194803282593,Ⅲ类账户,2017-01-31,97011.19,房屋贷款,342389.77,2020-10-13,48,手机银行,正常
244,张小红,13535785739,330185199608024745,Ⅱ类户,2020-03-26,65360.32,个人贷款,323601.96,2022-12-26,36,网上银行,还清
245,游兵,18593390701,34032319540324888X,Ⅲ类账户,2015-07-31,1731.51,房屋贷款,332280.56,2022-04-25,48,网上银行,正常
246,王秀云,13695256681,230405196104307028,Ⅲ类账户,2018-05-29,56416.74,消费贷款,25562.31,2023-04-11,12,手机银行,还清
247,徐军,13357290836,451001194612185704,Ⅱ类户,2012-08-16,24764.73,汽车贷款,369105.40,2023-12-18,12,网上银行,逾期
248,邓桂芳,13112208231,653023194212211675,Ⅲ类账户,2021-10-21,25514.21,消费贷款,294034.31,2020-03-02,12,手机银行,正常
249,童丹丹,13240433658,130725193508101688,Ⅱ类户,2023-12-18,24738.36,汽车贷款,276153.80,2021-12-07,60,网上银行,还清
250,黄秀珍,13891726415,540127199608300098,Ⅱ类户,2019-05-01,89043.53,消费贷款,89587.84,2023-09-30,36,手机银行,还清
251,陈淑珍,15824398353,350781198606293972,Ⅰ类户,2023-11-25,92211.22,个人贷款,260635.96,2023-05-15,36,手机银行,逾期
252,穆红霞,18108784731,360482193407139533,Ⅰ类户,2019-01-21,17175.77,留学贷款,440177.46,2020-09-22,60,柜台,还清
253,王建国,15897901523,230305195705258217,Ⅰ类户,2013-02-11,47365.69,个人贷款,275497.39,2023-05-21,36,手机银行,逾期
254,钟楠,18020959359,220802196909287264,Ⅱ类户,2015-07-19,71951.48,消费贷款,313420.88,2020-05-03,24,柜台,还清
255,陈静,18942613235,231224197504054166,Ⅱ类户,2019-06-22,46806.54,留学贷款,48429.44,2022-05-05,60,柜台,还清
256,张璐,13736349176,341181198904103723,Ⅲ类账户,2018-05-17,25464.70,个人贷款,178210.69,2020-03-05,48,网上银行,逾期
257,安婷,15654442646,420984195403200929,Ⅱ类户,2015-01-21,46820.05,汽车贷款,217002.71,2020-08-24,24,柜台,还清
258,张桂花,14504928538,340504194907267643,Ⅱ类户,2012-08-20,67644.75,个人贷款,283069.71,2021-12-05,24,柜台,正常
259,刘小红,18220471989,361125194803068767,Ⅲ类账户,2016-04-08,92779.20,汽车贷款,20213.05,2021-05-15,12,柜台,还清
260,孙健,13166402896,620123196203012283,Ⅱ类户,2014-02-13,91445.39,留学贷款,33029.51,2021-07-24,48,柜台,正常
261,黄强,13247903390,230207199302206119,Ⅱ类户,2023-12-09,75485.48,经营贷款,236722.28,2020-04-21,24,网上银行,还清
262,张桂英,15544078883,230301196307079984,Ⅲ类账户,2022-07-10,95893.84,个人贷款,383410.96,2023-10-16,36,手机银行,正常
263,周林,15011983379,360722195310249874,Ⅱ类户,2016-09-23,69248.49,消费贷款,21729.57,2020-10-20,36,手机银行,还清
264,刘宁,15835861524,210224200104202254,Ⅲ类账户,2019-08-29,89811.26,留学贷款,392253.04,2023-07-04,12,网上银行,正常
265,胡秀云,13250126507,542227198802226947,Ⅲ类账户,2012-08-02,87855.24,消费贷款,413131.83,2022-11-25,36,网上银行,逾期
266,聂杨,13456739180,140411194006066618,Ⅱ类户,2022-02-16,53200.58,房屋贷款,350793.06,2023-10-19,36,网上银行,正常
267,顾波,15858739644,211004198109063059,Ⅱ类户,2012-12-03,88453.92,个人贷款,417416.54,2022-10-01,24,网上银行,还清
268,胡建平,15185589708,640400197710302525,Ⅲ类账户,2013-10-15,84065.29,留学贷款,421661.58,2020-12-13,36,手机银行,还清
269,李婷,15153967892,530523196109145653,Ⅰ类户,2011-06-16,32214.90,房屋贷款,139530.32,2020-12-02,60,手机银行,还清
270,魏璐,13839601702,440222200403221519,Ⅰ类户,2020-06-05,83233.24,房屋贷款,74945.09,2020-04-02,60,网上银行,逾期
271,徐阳,15738070463,222424196603207418,Ⅰ类户,2011-02-25,39957.98,个人贷款,299123.37,2020-06-30,12,网上银行,正常
272,邹欣,15733659796,210703197907027235,Ⅰ类户,2013-06-22,68925.28,房屋贷款,167911.81,2023-05-19,12,柜台,正常
273,姜颖,18211300577,532624198701294079,Ⅲ类账户,2024-02-01,33783.04,消费贷款,240639.98,2022-07-26,24,柜台,逾期
274,任丹丹,15146184806,440784200510070812,Ⅰ类户,2017-05-22,70593.27,汽车贷款,369396.20,2020-08-07,12,网上银行,正常
275,唐雷,18945878519,131003199602249437,Ⅱ类户,2011-12-21,90845.35,留学贷款,259186.29,2024-01-12,60,手机银行,正常
276,孙桂芳,18160178311,220113195812129514,Ⅱ类户,2015-08-03,28995.06,房屋贷款,271468.90,2021-04-27,36,手机银行,还清
277,郑柳,18711955428,360727197512145521,Ⅱ类户,2017-03-01,29611.28,汽车贷款,100410.76,2023-04-20,48,网上银行,正常
278,唐莉,15213918208,632521194611207737,Ⅲ类账户,2018-07-01,91066.16,汽车贷款,459574.07,2022-11-27,24,柜台,正常
279,潘峰,14554244565,130302196701294239,Ⅰ类户,2019-05-14,69415.64,房屋贷款,238817.86,2023-03-06,36,手机银行,还清
280,李玉,15165983511,330300197807300229,Ⅲ类账户,2018-07-18,9011.92,房屋贷款,142491.93,2021-03-23,48,柜台,正常
281,李涛,18987386860,450124195206212897,Ⅲ类账户,2020-03-20,48168.80,房屋贷款,211499.29,2024-01-06,48,柜台,还清
282,黄淑英,18629499040,210302199401241454,Ⅰ类户,2012-10-06,62948.53,房屋贷款,442294.15,2020-07-16,60,手机银行,逾期
283,吴杨,15056100879,450921195107138294,Ⅰ类户,2019-11-15,24932.31,消费贷款,197187.04,2021-11-29,12,网上银行,正常
284,李健,13492919295,411103194205195535,Ⅰ类户,2018-05-30,51507.68,留学贷款,191698.48,2020-04-16,36,柜台,正常
285,刘平,13641509768,654225193903252978,Ⅲ类账户,2016-09-16,45836.36,留学贷款,110322.95,2020-12-05,48,柜台,正常
286,赵芳,15047642577,410106195610177130,Ⅲ类账户,2016-06-02,60190.68,消费贷款,447726.63,2021-08-26,24,网上银行,还清
287,安玉英,18693554208,431122200505167545,Ⅰ类户,2011-02-27,8207.53,经营贷款,341094.36,2023-02-04,24,柜台,逾期
288,王柳,14752875324,130724197910241023,Ⅲ类账户,2011-11-28,21093.82,经营贷款,232831.04,2020-07-21,24,柜台,正常
289,陈颖,18174952948,46902719950926651X,Ⅱ类户,2013-07-13,93186.21,房屋贷款,91703.66,2022-07-23,48,网上银行,正常
290,石丽丽,18276249085,411722196508135880,Ⅰ类户,2016-11-10,36380.69,留学贷款,94044.95,2021-04-07,24,柜台,逾期
291,黄艳,15941411233,320707198502211283,Ⅱ类户,2023-02-21,92679.64,个人贷款,120998.45,2020-03-19,36,柜台,还清
292,鲁强,14504434846,620122195103270284,Ⅰ类户,2014-09-16,81138.99,汽车贷款,296689.23,2021-09-22,24,网上银行,还清
293,梁伟,18293795144,330900196902279913,Ⅰ类户,2021-08-28,41690.62,留学贷款,138343.90,2020-05-13,60,手机银行,还清
294,董涛,18735861534,510301196808144227,Ⅱ类户,2021-03-28,33296.47,留学贷款,274022.07,2022-01-03,12,手机银行,正常
295,谢海燕,18816009480,500112198801127008,Ⅲ类账户,2022-11-22,72267.42,经营贷款,323229.96,2021-04-19,60,手机银行,正常
296,关建华,13424307667,130625197707302960,Ⅲ类账户,2018-12-27,88894.93,房屋贷款,365522.23,2020-07-16,36,柜台,正常
297,李淑英,13052269058,320621200202242995,Ⅲ类账户,2021-05-20,65114.70,房屋贷款,12486.29,2020-03-28,48,手机银行,正常
298,刘小红,18630495662,431223195103312277,Ⅲ类账户,2017-03-01,83010.23,个人贷款,31325.92,2020-09-02,12,手机银行,正常
299,刘浩,15116433847,542132199007022240,Ⅱ类户,2018-03-19,45839.40,个人贷款,459913.71,2022-05-09,48,柜台,还清
300,莫春梅,15909432075,522325195705079020,Ⅰ类户,2023-08-21,5415.23,留学贷款,164573.60,2020-10-29,24,柜台,逾期
301,程红,15535432936,411426197608300891,Ⅱ类户,2017-01-29,25867.02,留学贷款,197316.70,2022-11-23,12,网上银行,正常
302,罗杨,15351248634,360728194709195955,Ⅱ类户,2021-03-01,76751.02,消费贷款,172967.78,2022-08-07,12,网上银行,还清
303,陈丽娟,13443705621,340405196708317345,Ⅲ类账户,2019-01-19,91343.17,房屋贷款,138976.36,2020-05-19,12,手机银行,逾期
304,龚东,13966205122,350429197103142105,Ⅱ类户,2015-03-02,49223.71,经营贷款,9512.53,2020-04-26,12,网上银行,正常
305,张红梅,15845154216,321023196507031533,Ⅲ类账户,2020-09-08,41795.48,汽车贷款,240016.02,2021-07-26,12,柜台,还清
306,马娜,13610075681,431002196710080596,Ⅱ类户,2016-08-28,6833.50,留学贷款,208980.90,2024-02-01,36,手机银行,逾期
307,何伟,13072888990,130434199105154109,Ⅱ类户,2019-02-20,14879.48,经营贷款,110085.40,2022-05-14,12,网上银行,逾期
308,唐阳,14594502640,230402197101160345,Ⅱ类户,2017-08-11,14614.68,消费贷款,325687.41,2021-10-30,60,网上银行,正常
309,张磊,15756799194,130000194605193923,Ⅱ类户,2017-03-31,27823.11,消费贷款,381795.25,2023-11-20,12,网上银行,正常
310,张涛,13128491638,610203197403026519,Ⅲ类账户,2017-09-24,56680.14,个人贷款,154848.32,2022-03-29,36,网上银行,正常
311,潘楠,14500057864,330206197312025870,Ⅲ类账户,2021-08-15,4577.08,房屋贷款,22099.65,2022-08-10,48,柜台,还清
312,李成,13983016151,41162519910618680X,Ⅰ类户,2013-11-16,13260.64,汽车贷款,115112.69,2023-12-17,24,柜台,还清
313,王慧,13584505330,450400200209013673,Ⅰ类户,2017-12-01,46751.31,汽车贷款,458852.26,2021-09-14,24,网上银行,还清
314,高彬,13070657247,659002194809289508,Ⅲ类账户,2023-07-22,8354.34,消费贷款,425697.01,2021-06-05,48,柜台,还清
315,白杨,13692907309,500236199801153805,Ⅰ类户,2021-06-24,33338.22,经营贷款,391540.08,2023-02-20,36,柜台,逾期
316,谭红梅,14502730333,410502197702224454,Ⅲ类账户,2022-03-17,60538.14,经营贷款,352749.84,2022-07-17,48,柜台,还清
317,顾兵,13085395183,630225199405168415,Ⅱ类户,2023-11-13,61163.36,个人贷款,72090.39,2020-10-17,36,网上银行,还清
318,周楠,18818827231,220800195307021736,Ⅱ类户,2011-06-26,54288.80,个人贷款,83659.26,2023-04-26,36,网上银行,正常
319,adsfadsf,13241324,12341234,储蓄卡,2025-05-22,1.00,个人消费贷款,1.00,2025-05-22,1,柜台办理,正常
320,new,13241234,13241234,储蓄卡,2025-05-22,0.00,个人贷款,0.00,2025-05-22,1,银行柜台,正常
